Listing,Date,Keyword,State,City,Category,Sub Category,Listing URL,Potential,Numbered Date,Country, Date Searched
Buy iphones Buy Iphone Buying iphone 11  iphone 11 Pro X XS Note 10, Nov 19, &excats=134-40&min_price=75000&max_price=199999, New York, Rochester, For Sale-Wanted, Cell Phones by Dealer, https://rochester.craigslist.org/mod/d/rochester-buy-iphones-buy-iphone-buying/7023123950.html,,2019-11-19,US,2019-11-21
Operating Woodworking shop, Nov 19, &excats=134-40&min_price=75000&max_price=199999, New York, Rochester, For Sale-Wanted, General, https://rochester.craigslist.org/for/d/rochester-operating-woodworking-shop/7014365798.html,,2019-11-19,US,2019-11-21
Assorted toy collection, Nov 19, &excats=134-40&min_price=75000&max_price=199999, New York, Rochester, For Sale-Wanted, Toys And Games, https://rochester.craigslist.org/tag/d/hemlock-assorted-toy-collection/7022922161.html,,2019-11-19,US,2019-11-21
2008 Conquest Endura 6362 Diesel Super C Motorhome RV, Nov 19, &excats=134-40&min_price=75000&max_price=199999, New York, Syracuse, For Sale-Wanted, RVs, https://syracuse.craigslist.org/rvd/d/grand-rapids-2008-conquest-endura-6362/7023417245.html,,2019-11-19,US,2019-11-21
Rare Cruiser 2016 Sea Ray 510 Sundancer, Nov 19, &excats=134-40&min_price=75000&max_price=199999, New York, Syracuse, For Sale-Wanted, Boat Parts, https://syracuse.craigslist.org/boa/d/syracuse-rare-cruiser-2016-sea-ray-510/7015336344.html,,2019-11-19,US,2019-11-21
2018 New Holland Workmaster 25S, Nov 19, &excats=134-40&min_price=75000&max_price=199999, New York, Watertown, For Sale-Wanted, Farm and Garden, https://watertown.craigslist.org/grq/d/malone-2018-new-holland-workmaster-25s/7023319977.html,,2019-11-19,US,2019-11-21
2017 Hustler 29 Rockit MC Open Bow, Nov 19, &excats=134-40&min_price=75000&max_price=199999, New York, Watertown, For Sale-Wanted, Boat Parts, https://watertown.craigslist.org/boa/d/alexandria-bay-2017-hustler-29-rockit/7004612767.html,,2019-11-19,US,2019-11-21
gdiapers Medium, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Maine, Maine, For Sale-Wanted, Baby Kids by Owner, https://maine.craigslist.org/bab/d/camden-gdiapers-medium/7023466309.html,,2019-11-19,US,2019-11-21
ISO a old nintendo super nintendo gamecube or nintendo 64 plus games, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Maine, Maine, For Sale-Wanted, Wanted, https://maine.craigslist.org/wan/d/bangor-iso-old-nintendo-super-nintendo/7010166932.html,,2019-11-19,US,2019-11-21
Parting out my 01 chevy 2500hd crew cab, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Maine, Maine, For Sale-Wanted, Auto Parts by Owner, https://maine.craigslist.org/pts/d/buxton-parting-out-my-01-chevy-2500hd/7023383304.html,,2019-11-19,US,2019-11-21
2008 Conquest Endura 6362 Diesel Super C Motorhome RV, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Maine, Maine, For Sale-Wanted, RVs, https://maine.craigslist.org/rvd/d/grand-rapids-2008-conquest-endura-6362/7023302153.html,,2019-11-19,US,2019-11-21
2018 Cobalt R3, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Maine, Maine, For Sale-Wanted, Boat Parts by Dealer, https://maine.craigslist.org/bod/d/raymond-2018-cobalt-r3/7023230948.html,,2019-11-19,US,2019-11-21
2016 Master Craft X23, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Maine, Maine, For Sale-Wanted, Boat Parts by Dealer, https://maine.craigslist.org/bod/d/raymond-2016-master-craft-x23/7023193201.html,,2019-11-19,US,2019-11-21
Hay square bales, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Maine, Maine, For Sale-Wanted, Farm and Garden, https://maine.craigslist.org/grd/d/clinton-hay-square-bales/7023183581.html,,2019-11-19,US,2019-11-21
2015 Vermeer Whole Tree Chipper #WC2300XL w/440HP CAT Tier Engine, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Maine, Maine, For Sale-Wanted, Heavy Equipment, https://maine.craigslist.org/hvo/d/west-farmington-2015-vermeer-whole-tree/7004765799.html,,2019-11-19,US,2019-11-21
1965 ski doo Vintage, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Maine, Maine, For Sale-Wanted, ATVs UTVs by Owner, https://maine.craigslist.org/snw/d/houlton-1965-ski-doo-vintage/7007389347.html,,2019-11-19,US,2019-11-21
A5 Nicholson 22&quot; Ring Debarker, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Maine, Maine, For Sale-Wanted, Heavy Equipment, https://maine.craigslist.org/hvo/d/lee-a5-nicholson-22-ring-debarker/7009964727.html,,2019-11-19,US,2019-11-21
CUSTOM hull 300CUMMINS, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Maine, Maine, For Sale-Wanted, Boat Parts, https://maine.craigslist.org/boa/d/sound-beach-custom-hull-300cummins/7020716181.html,,2019-11-19,US,2019-11-21
014 Cat 545 C Skidder Dual Function Grapple Financing, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Maine, Maine, For Sale-Wanted, Heavy Equipment, https://maine.craigslist.org/hvo/d/west-farmington-014-cat-545-skidder/7005916509.html,,2019-11-19,US,2019-11-21
Trying to locate old Grumman P30 Kurbmaster, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Abilene, For Sale-Wanted, Auto Parts by Owner, https://abilene.craigslist.org/pts/d/abilene-trying-to-locate-old-grumman/7023466495.html,,2019-11-19,US,2019-11-21
Caterpillar 972 G II 2006, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Abilene, For Sale-Wanted, Heavy Equipment, https://abilene.craigslist.org/hvo/d/caterpillar-972-ii-2006/7023220035.html,,2019-11-19,US,2019-11-21
Trying to locate old Grumman P30 Kurbmaster, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Amarillo, For Sale-Wanted, Auto Parts by Owner, https://amarillo.craigslist.org/pts/d/amarillo-trying-to-locate-old-grumman/7023474095.html,,2019-11-19,US,2019-11-21
Tons of silver dollars and, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Amarillo, For Sale-Wanted, General, https://amarillo.craigslist.org/for/d/aiken-tons-of-silver-dollars-and/7023130284.html,,2019-11-19,US,2019-11-21
John Deere 240D LC Long Arm Excavator REDUCED PRICE, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Amarillo, For Sale-Wanted, Heavy Equipment, https://amarillo.craigslist.org/hvd/d/guthrie-john-deere-240d-lc-long-arm/7023120394.html,,2019-11-19,US,2019-11-21
2019 FORD F-350 PLATINUM DIESEL 4X4 CREW DUALLY BIGFOOT!!, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Amarillo, For Sale-Wanted, Cars And by Dealer, https://amarillo.craigslist.org/ctd/d/amarillo-2019-ford-350-platinum-diesel/7023086201.html,,2019-11-19,US,2019-11-21
1961 Chevrolet Corvette Restomod SKU:C0431, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Austin, For Sale-Wanted, Cars And by Dealer, https://austin.craigslist.org/ctd/d/henderson-1961-chevrolet-corvette/7023490837.html,,2019-11-19,US,2019-11-21
Trying to locate old Grumman P30 Kurbmaster, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Austin, For Sale-Wanted, Auto Parts by Owner, https://austin.craigslist.org/pts/d/austin-trying-to-locate-old-grumman-p30/7023475906.html,,2019-11-19,US,2019-11-21
2015 Outside Van Sprinter 170 4X4, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Austin, For Sale-Wanted, Cars And Trucks, https://austin.craigslist.org/cto/d/smithfield-2015-outside-van-sprinter/7023474362.html,,2019-11-19,US,2019-11-21
Sofa!, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Austin, For Sale-Wanted, Furniture, https://austin.craigslist.org/fuo/d/carrollton-sofa/7004261518.html,,2019-11-19,US,2019-11-21
Going Out of Business Sale!, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Austin, For Sale-Wanted, Furniture, https://austin.craigslist.org/fuo/d/carrollton-going-out-of-business-sale/7004259296.html,,2019-11-19,US,2019-11-21
Lego city sets, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Austin, For Sale-Wanted, General, https://austin.craigslist.org/for/d/austin-lego-city-sets/7018878164.html,,2019-11-19,US,2019-11-21
2015 NEWMAR CANYON STAR 3953 ---- END OF YEAR BLOW OUT!!!, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Austin, For Sale-Wanted, RVs, https://austin.craigslist.org/rvd/d/fort-worth-2015-newmar-canyon-star-end/7023405126.html,,2019-11-19,US,2019-11-21
2018 Moomba Mojo, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Austin, For Sale-Wanted, Boat Parts, https://austin.craigslist.org/boa/d/austin-2018-moomba-mojo/7023340427.html,,2019-11-19,US,2019-11-21
2008 AMBASSADOR 38PDQ ---- END OF YEAR BLOW OUT!!!, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Austin, For Sale-Wanted, RVs, https://austin.craigslist.org/rvd/d/fort-worth-2008-ambassador-38pdq-end-of/7023336750.html,,2019-11-19,US,2019-11-21
Patek Philippe 5712/1A Nautilus Steel Watch Date Moon Phase . Complete, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Austin, For Sale-Wanted, Jewelry, https://austin.craigslist.org/jwl/d/austin-patek-philippe-a-nautilus-steel/7013076350.html,,2019-11-19,US,2019-11-21
Patek Philippe 5712/1A Nautilus Steel Watch Date Moon Phase . Complete, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Austin, For Sale-Wanted, Jewelry, https://austin.craigslist.org/jwl/d/austin-patek-philippe-a-nautilus-steel/7004319153.html,,2019-11-19,US,2019-11-21
3 bedroom 2 bath Doublewide home for sale!, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Austin, For Sale-Wanted, General, https://austin.craigslist.org/for/d/kyle-3-bedroom-2-bath-doublewide-home/7010443682.html,,2019-11-19,US,2019-11-21
Retiring or looking to down size?, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Austin, For Sale-Wanted, General, https://austin.craigslist.org/for/d/kyle-retiring-or-looking-to-down-size/7016275475.html,Want,2019-11-19,US,2019-11-21
Jc granite and marble, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Austin, For Sale-Wanted, Household, https://austin.craigslist.org/hsh/d/kyle-jc-granite-and-marble/7010681418.html,,2019-11-19,US,2019-11-21
Jc granite and marble, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Austin, For Sale-Wanted, General, https://austin.craigslist.org/for/d/kyle-jc-granite-and-marble/7015951886.html,,2019-11-19,US,2019-11-21
Jc granite and marble, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Austin, For Sale-Wanted, Household, https://austin.craigslist.org/hsh/d/kyle-jc-granite-and-marble/7015953130.html,,2019-11-19,US,2019-11-21
John Deere 240D LC Long Arm Excavator REDUCED PRICE, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Austin, For Sale-Wanted, Heavy Equipment, https://austin.craigslist.org/hvd/d/guthrie-john-deere-240d-lc-long-arm/7023120511.html,,2019-11-19,US,2019-11-21
JOHN DEERE 7230 6 CYLINDER 4X4 (700 ORIG HR), Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Austin, For Sale-Wanted, Farm and Garden, https://austin.craigslist.org/grd/d/coalgate-john-deere-cylinder-4x4-700/7018724846.html,,2019-11-19,US,2019-11-21
4 bedroom 2 bath doublewide home for sale (move in ready), Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Austin, For Sale-Wanted, General, https://austin.craigslist.org/for/d/kyle-4-bedroom-2-bath-doublewide-home/7014898053.html,,2019-11-19,US,2019-11-21
7.6 acres on FM 2520 (South Sam Houston) San Benito TX, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Brownsville, For Sale-Wanted, General, https://brownsville.craigslist.org/for/d/los-indios-76-acres-on-fm-2520-south/7014719712.html,,2019-11-19,US,2019-11-21
Electric range. Fridge. Hot tub, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, College Station, For Sale-Wanted, General, https://collegestation.craigslist.org/for/d/hearne-electric-range-fridge-hot-tub/7022948503.html,,2019-11-19,US,2019-11-21
Super opportunity of a Lifetime!!!- must sell 80% off w $1.3 million!!, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Corpus Christi, For Sale-Wanted, General, https://corpuschristi.craigslist.org/fod/d/refugio-super-opportunity-of-lifetime/7023240246.html,,2019-11-19,US,2019-11-21
2020 Coachmen 319MBF SKU:C20737, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Corpus Christi, For Sale-Wanted, RVs, https://corpuschristi.craigslist.org/rvd/d/schertz-2020-coachmen-319mbf-skuc20737/7023213766.html,,2019-11-19,US,2019-11-21
2014 CHEVY EQUINOX, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, El Paso, For Sale-Wanted, Auto Parts by Owner, https://elpaso.craigslist.org/pts/d/el-paso-2014-chevy-equinox/7023496639.html,,2019-11-19,US,2019-11-21
Mecanico mobile, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, El Paso, For Sale-Wanted, ATVs UTVs by Owner, https://elpaso.craigslist.org/snw/d/el-paso-mecanico-mobile/7019031503.html,,2019-11-19,US,2019-11-21
Mecnico motocicleta, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, El Paso, For Sale-Wanted, Motorcycle Parts, https://elpaso.craigslist.org/mpo/d/el-paso-mecnico-motocicleta/7021524692.html,,2019-11-19,US,2019-11-21
Mecnico Mobile, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, El Paso, For Sale-Wanted, ATVs UTVs by Owner, https://elpaso.craigslist.org/snw/d/el-paso-mecnico-mobile/7021525211.html,,2019-11-19,US,2019-11-21
liquid hydrogen pump, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, El Paso, For Sale-Wanted, Heavy Equipment, https://elpaso.craigslist.org/hvo/d/san-elizario-liquid-hydrogen-pump/7023277102.html,,2019-11-19,US,2019-11-21
VENDO CASA EN MONTAA VISTA 1 ACRE, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, El Paso, For Sale-Wanted, General, https://elpaso.craigslist.org/for/d/el-paso-vendo-casa-en-montaa-vista-1/7023258323.html,,2019-11-19,US,2019-11-21
1994 Chevy Suburban 4x4 5.7 Liter Parting Out, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, El Paso, For Sale-Wanted, Auto Parts by Owner, https://elpaso.craigslist.org/pts/d/el-paso-1994-chevy-suburban-4x4-57/7018212063.html,,2019-11-19,US,2019-11-21
1997 Saturn Parting Out, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, El Paso, For Sale-Wanted, Auto Parts by Owner, https://elpaso.craigslist.org/pts/d/el-paso-1997-saturn-parting-out/7018235888.html,,2019-11-19,US,2019-11-21
2000 Saturn Parting Out, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, El Paso, For Sale-Wanted, Auto Parts by Owner, https://elpaso.craigslist.org/pts/d/el-paso-2000-saturn-parting-out/7018242706.html,,2019-11-19,US,2019-11-21
Corvair Air Cleaner Holder Call us for yours!!, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, El Paso, For Sale-Wanted, Auto Parts by Owner, https://elpaso.craigslist.org/pts/d/el-paso-corvair-air-cleaner-holder-call/7014399710.html,,2019-11-19,US,2019-11-21
1979 Toyota Celica Supra Parting Out, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, El Paso, For Sale-Wanted, Auto Parts by Owner, https://elpaso.craigslist.org/pts/d/el-paso-1979-toyota-celica-supra/7010454927.html,,2019-11-19,US,2019-11-21
1999 Honda CRV  PARTING OUT, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, El Paso, For Sale-Wanted, Auto Parts by Owner, https://elpaso.craigslist.org/pts/d/el-paso-1999-honda-crv-parting-out/7010435975.html,,2019-11-19,US,2019-11-21
1980 Chevy Camaro Parting Out, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, El Paso, For Sale-Wanted, Auto Parts by Owner, https://elpaso.craigslist.org/pts/d/el-paso-1980-chevy-camaro-parting-out/7010428075.html,,2019-11-19,US,2019-11-21
1975 International Travel-All parting out with title, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, El Paso, For Sale-Wanted, Auto Parts by Owner, https://elpaso.craigslist.org/pts/d/el-paso-1975-international-travel-all/7010391811.html,,2019-11-19,US,2019-11-21
2002 Volkswagen Passat VR6 Parting Out, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, El Paso, For Sale-Wanted, Auto Parts by Owner, https://elpaso.craigslist.org/pts/d/el-paso-2002-volkswagen-passat-vr6/7010369704.html,,2019-11-19,US,2019-11-21
2004 Dodge Neon SRT-4 Parting Out, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, El Paso, For Sale-Wanted, Auto Parts by Owner, https://elpaso.craigslist.org/pts/d/el-paso-2004-dodge-neon-srt-4-parting/7010326214.html,,2019-11-19,US,2019-11-21
1958 INTERNATIONAL A-100 With Title PARTING OUT, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, El Paso, For Sale-Wanted, Auto Parts by Owner, https://elpaso.craigslist.org/pts/d/el-paso-1958-international-100-with/7010306063.html,,2019-11-19,US,2019-11-21
1999 Volvo 9-5 Turbo ((PARTING OUT )), Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, El Paso, For Sale-Wanted, Auto Parts by Owner, https://elpaso.craigslist.org/pts/d/el-paso-1999-volvo-9-5-turbo-parting/7010300615.html,,2019-11-19,US,2019-11-21
2014 Sea Hunt 30&#39; Gamefish **Coffin Box**, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Galveston, For Sale-Wanted, Boat Parts by Dealer, https://galveston.craigslist.org/bod/d/panama-city-beach-2014-sea-hunt-30/7023397353.html,,2019-11-19,US,2019-11-21
2016 Porsche 911 Targa 4S, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Houston, For Sale-Wanted, Cars And Trucks, https://houston.craigslist.org/cto/d/houston-2016-porsche-911-targa-4s/7023513530.html,,2019-11-19,US,2019-11-21
Buying all DVC6200 Fisher Rosemounts Swagelok and More Call now!, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Houston, For Sale-Wanted, Wanted, https://houston.craigslist.org/wan/d/houston-buying-all-dvc6200-fisher/7009768277.html,,2019-11-19,US,2019-11-21
2014 Sea Hunt 30&#39; Gamefish **Coffin Box**, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Houston, For Sale-Wanted, Boat Parts by Dealer, https://houston.craigslist.org/bod/d/panama-city-2014-sea-hunt-30-gamefish/7023397987.html,,2019-11-19,US,2019-11-21
2015 NEWMAR CANYON STAR 3953 ---- END OF YEAR BLOW OUT!!!, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Houston, For Sale-Wanted, RVs, https://houston.craigslist.org/rvd/d/fort-worth-2015-newmar-canyon-star-end/7023390832.html,,2019-11-19,US,2019-11-21
2008 AMBASSADOR 38PDQ ---- END OF YEAR BLOW OUT!!!, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Houston, For Sale-Wanted, RVs, https://houston.craigslist.org/rvd/d/fort-worth-2008-ambassador-38pdq-end-of/7023343721.html,,2019-11-19,US,2019-11-21
HOUSTON BOAT SERVICE..SW, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Houston, For Sale-Wanted, Boat Parts by Dealer, https://houston.craigslist.org/bod/d/houston-houston-boat-servicesw/7023303452.html,,2019-11-19,US,2019-11-21
2019 WHITE FORD F250 FX4 CREW CAB 4X4 8&quot; LIFT 40&quot; TIRES 24&quot; WHEELS, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Houston, For Sale-Wanted, Cars And by Dealer, https://houston.craigslist.org/ctd/d/houston-2019-white-ford-f250-fx4-crew/7023293492.html,,2019-11-19,US,2019-11-21
2019 Twin Vee 260GF Catamaran, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Houston, For Sale-Wanted, Boat Parts by Dealer, https://houston.craigslist.org/bod/d/freeport-2019-twin-vee-260gf-catamaran/7023259107.html,,2019-11-19,US,2019-11-21
Super opportunity of a Lifetime!!!must sell 80% off was $1.3 million!!, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Houston, For Sale-Wanted, General, https://houston.craigslist.org/fod/d/refugio-super-opportunity-of/7023241030.html,,2019-11-19,US,2019-11-21
2018 WesternStar 4700 4x2, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Houston, For Sale-Wanted, Heavy Equipment, https://houston.craigslist.org/hvo/d/houston-2018-westernstar-x2/7023235136.html,,2019-11-19,US,2019-11-21
2002 Sterling National 1300 Series 30 Ton Crane Truck Boom Truck - $95000, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Houston, For Sale-Wanted, Cars And by Dealer, https://houston.craigslist.org/ctd/d/jasper-2002-sterling-national-1300/7023218720.html,,2019-11-19,US,2019-11-21
John Deere 240D LC Long Arm Excavator REDUCED PRICE, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Houston, For Sale-Wanted, Heavy Equipment, https://houston.craigslist.org/hvd/d/guthrie-john-deere-240d-lc-long-arm/7023121539.html,,2019-11-19,US,2019-11-21
2013 INTERNACIONAL, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Houston, For Sale-Wanted, Auto Parts by Owner, https://houston.craigslist.org/pts/d/houston-2013-internacional/7020005164.html,,2019-11-19,US,2019-11-21
?2008 Holiday Rambler Endeavor 41&#39;*4 Slides* 400 Cummins diesel, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Houston, For Sale-Wanted, RVs, https://houston.craigslist.org/rvd/d/houston-2008-holiday-rambler-endeavor/7023104810.html,,2019-11-19,US,2019-11-21
1991 Porsche 911 964 Viola Blue Metallic-SUNROOF DELETE-33K MILES, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Houston, For Sale-Wanted, Cars And by Dealer, https://houston.craigslist.org/ctd/d/miami-1991-porsche-viola-blue-metallic/7023102330.html,,2019-11-19,US,2019-11-21
WOULD LIKE TO BUY STREET/DIRT/RACE BIKES RUNNING OR NOT........... YEA, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Houston, For Sale-Wanted, Wanted, https://houston.craigslist.org/wan/d/houston-would-like-to-buy-street-dirt/7019032803.html,,2019-11-19,US,2019-11-21
New 32x64 Doublewide With Attached Porch, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Houston, For Sale-Wanted, General, https://houston.craigslist.org/for/d/huffman-new-32x64-doublewide-with/7020600813.html,,2019-11-19,US,2019-11-21
I Buy homes lots condos behind on payments liens divorce, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Houston, For Sale-Wanted, General, https://houston.craigslist.org/for/d/houston-buy-homes-lots-condos-behind-on/7020161991.html,,2019-11-19,US,2019-11-21
Jeep cherokee, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Houston, For Sale-Wanted, Auto Parts by Owner, https://houston.craigslist.org/pts/d/channelview-jeep-cherokee/7009972912.html,,2019-11-19,US,2019-11-21
2007 Chevrolet Corvette, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Houston, For Sale-Wanted, Cars And by Dealer, https://houston.craigslist.org/ctd/d/burton-2007-chevrolet-corvette/7022895967.html,,2019-11-19,US,2019-11-21
2020 Coachmen 319MBF SKU:C20737, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Laredo, For Sale-Wanted, RVs, https://laredo.craigslist.org/rvd/d/schertz-2020-coachmen-319mbf-skuc20737/7023229762.html,,2019-11-19,US,2019-11-21
Home for sale by owner, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Laredo, For Sale-Wanted, General, https://laredo.craigslist.org/for/d/laredo-home-for-sale-by-owner/7023102516.html,,2019-11-19,US,2019-11-21
J&J Auto Salvage *Laredo Texas, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Laredo, For Sale-Wanted, Auto Parts by Owner, https://sanantonio.craigslist.org/pts/d/laredo-jj-auto-salvage-laredo-texas/7003759052.html,,2019-11-19,US,2019-11-21
2015 NEWMAR CANYON STAR 3953 ---- END OF YEAR BLOW OUT!!!, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Lubbock, For Sale-Wanted, RVs, https://lubbock.craigslist.org/rvd/d/fort-worth-2015-newmar-canyon-star-end/7023402394.html,,2019-11-19,US,2019-11-21
2008 AMBASSADOR 38PDQ ---- END OF YEAR BLOW OUT!!!, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Lubbock, For Sale-Wanted, RVs, https://lubbock.craigslist.org/rvd/d/fort-worth-2008-ambassador-38pdq-end-of/7023340888.html,,2019-11-19,US,2019-11-21
House for Sale, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Lubbock, For Sale-Wanted, General, https://lubbock.craigslist.org/for/d/justiceburg-house-for-sale/7023087092.html,,2019-11-19,US,2019-11-21
OD Green Mule Tape Flat Rope Tree Tie New 250 ft or 500 ft 1000 lb USA, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, Lubbock, For Sale-Wanted, Tools, https://lubbock.craigslist.org/tls/d/lubbock-od-green-mule-tape-flat-rope/7021510919.html,,2019-11-19,US,2019-11-21
281 South Hwy Property For Sale, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, San Antonio, For Sale-Wanted, Farm and Garden, https://sanantonio.craigslist.org/grd/d/san-antonio-281-south-hwy-property-for/7008034254.html,,2019-11-19,US,2019-11-21
J&J Auto Salvage *Laredo Texas, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, San Antonio, For Sale-Wanted, Auto Parts by Owner, https://sanantonio.craigslist.org/pts/d/laredo-jj-auto-salvage-laredo-texas/7003759052.html,,2019-11-19,US,2019-11-21
2017 NEXUS 33SC SKU:C20150, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, San Antonio, For Sale-Wanted, RVs, https://sanantonio.craigslist.org/rvd/d/schertz-2017-nexus-33sc-skuc20150/7023424053.html,,2019-11-19,US,2019-11-21
2017 KENWORTH W900, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, San Antonio, For Sale-Wanted, Heavy Equipment, https://sanantonio.craigslist.org/hvo/d/fort-worth-2017-kenworth-w900/7023323026.html,,2019-11-19,US,2019-11-21
glass, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, San Antonio, For Sale-Wanted, Furniture, https://sanantonio.craigslist.org/fuo/d/san-antonio-glass/7023315945.html,,2019-11-19,US,2019-11-21
2020 Coachmen 319MBF SKU:C20737, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, San Antonio, For Sale-Wanted, RVs, https://sanantonio.craigslist.org/rvd/d/schertz-2020-coachmen-319mbf-skuc20737/7023246403.html,,2019-11-19,US,2019-11-21
Super opportunity of a Lifetime!!!must sell 80% off was $1.3 million!!, Nov 19, &excats=134-40&min_price=75000&max_price=199999, Texas, San Antonio, For Sale-Wanted, General, https://sanantonio.craigslist.org/fod/d/refugio-super-opportunity-of/7023241806.html,,2019-11-19,US,2019-11-21
